dim,tau,score
60,15,4.983772479649545
60,16,5.243674503719582
60,17,4.229651194667724
60,18,2.50660236396803
60,19,0.6455252223822896
60,20,0.552506225849827
60,21,2.375991842517756
60,22,3.470332726670181
60,23,3.530180200838462
60,24,3.1438049348491894
60,25,2.2034194395320075
60,26,0.36927040061472916
60,27,0.7590815398575668
60,28,2.5502792301073747
60,29,3.376613977540405
60,30,3.799261482221395
60,31,3.8506976912467614
60,32,2.8080680392787407
60,33,0.18911815543935262
60,34,1.582741236552346
60,35,2.1865212561483762
60,36,3.454582666588724
60,37,4.413004194466948
60,38,4.527694620718966
60,39,2.632005329631948
61,1,56.65805141294014
61,2,43.35254043479827
61,3,27.73824007539862
61,4,13.366382839556023
61,5,3.745150272685379
61,6,0.28322282534406895
61,7,3.649815206099138
61,8,8.927383828243464
61,9,9.62102062586884
61,10,7.234081311211659
61,11,3.7401666505369224
61,12,0.9779240041760318
61,13,0.46621854785145445
61,14,3.54957422726598
61,15,5.366083952133616
61,16,5.256448084989458
61,17,3.9624521790352727
61,18,2.166845070646456
61,19,0.41353000682660124
61,20,0.9216642387950547
61,21,2.985784177721179
61,22,3.6532132239710275
61,23,3.5160958572841796
61,24,2.947384623483657
61,25,1.7083464309778105
61,26,0.3254854592527021
61,27,1.70207765335571
61,28,3.070020286882471
61,29,3.6729565325348226
61,30,3.971525857070512
61,31,3.5935173642331613
61,32,1.677196867224966
61,33,1.4836250877919905
61,34,1.9347136459425354
61,35,2.9118190674109634
61,36,4.12040814910109
61,37,4.797584595275705
61,38,3.9911762190497377
61,39,0.7424768850851233
62,1,57.35707330482272
62,2,43.32890324349648
62,3,27.23377806250952
62,4,12.627613255591836
62,5,3.192907411500798
62,6,0.46742266032673285
62,7,4.57438709712118
62,8,9.385026576159419
62,9,9.558799850900954
62,10,6.7884735985792535
62,11,3.011755035205873
62,12,0.42163954514435176
62,13,0.46578546939571197
62,14,4.199844636370642
62,15,5.495317698310831
62,16,5.0274675227772025
62,17,3.4867492947526433
62,18,1.5926218798887746
62,19,0.34242172777855373
62,20,1.7401510560196236
62,21,3.3105376850328874
62,22,3.6193678049948392
62,23,3.3580739523536867
62,24,2.5073937495608867
62,25,0.7538397659614962
62,26,0.4711970693215193
62,27,2.495504007684115
62,28,3.4616769441449335
62,29,3.9143019497655764
62,30,3.9853375459971794
62,31,2.5326736228980593
62,32,0.5537338982364961
62,33,1.6811683061823786
62,34,2.4440322200869495
62,35,3.7808528888895427
62,36,4.699081748878616
62,37,4.5606141710560095
62,38,2.123100180733223
62,39,0.4875458656973599
63,1,58.11050737560213
63,2,43.568921721134046
63,3,26.9690370688292
63,4,12.109057861737506
63,5,2.8518432114022723
63,6,0.6804754740536687
63,7,5.459702450061169
63,8,9.764481260133927
63,9,9.424290097137844
63,10,6.304777434230267
63,11,2.503507849091015
63,12,0.16437999800475822
63,13,1.459067371699204
63,14,4.78847641877144
63,15,5.677565852330764
63,16,4.711663930685285
63,17,2.954701560803942
63,18,0.9799839138422541
63,19,0.6752818209461928
63,20,2.493568730467267
63,21,3.576114855341517
63,22,3.6554419055941914
63,23,3.2016297818747557
63,24,2.059562551894917
63,25,0.0022202566697053783
63,26,1.4688836389769442
63,27,3.0837246927632034
63,28,3.759271511692221
63,29,4.069028111155069
63,30,3.704107389162102
63,31,1.2617129893803618
63,32,1.5536521906446623
63,33,2.030546446783994
63,34,3.2227225542506286
63,35,4.424409449628513
63,36,4.8279549216301145
63,37,3.2816469225230875
63,38,0.15734010110275065
63,39,1.6070413728631507
64,1,58.85613968777023
64,2,43.79111338519902
64,3,26.682952649913112
64,4,11.361927969145857
64,5,2.3587188909453154
64,6,0.6676150647525034
64,7,6.29611207456964
64,8,10.066760967690781
64,9,9.220706811129253
64,10,5.791722511746636
64,11,2.0219938923098972
64,12,0.29614042608551827
64,13,2.4097998908419136
64,14,5.1783382234717426
64,15,5.603430241484617
64,16,4.484853235177015
64,17,2.373697116038045
64,18,0.42246560077136763
64,19,0.8111707491310458
64,20,3.104479792466412
64,21,3.733893929354757
64,22,3.627324632545843
64,23,2.9583806441662333
64,24,1.1538480163103095
64,25,0.02662662789259329
64,26,2.313855762962877
64,27,3.5021422342448965
64,28,3.9774443547815697
64,29,4.0663872087088535
64,30,2.989028691785716
64,31,0.5729049066041032
64,32,1.757054619222668
64,33,2.590685468088962
64,34,4.069408446674595
64,35,4.914875933923502
64,36,4.4775789823435215
64,37,0.78516456005406
64,38,0.9179558168900925
64,39,3.126099257130509
65,1,59.593897429421226
65,2,43.99543676341519
65,3,26.11222497247071
65,4,10.844201588353844
65,5,2.068328895236494
65,6,0.8625903990734294
65,7,7.121144852267523
65,8,10.2937763504356
65,9,8.951987425696675
65,10,5.258004749798255
65,11,1.5718766912509814
65,12,0.5194048440725645
65,13,3.2887228393068515
65,14,5.582099280458328
65,15,5.60970340900918
65,16,4.027039072268341
65,17,2.0162242446895497
65,18,0.3559381994354496
65,19,1.609114956361509
65,20,3.547160147892493
65,21,3.8161745592805936
65,22,3.5289462575475294
65,23,2.409532451813906
65,24,0.39979628832728054
65,25,1.0077486525523511
65,26,2.9864120980540036
65,27,3.8222696794254
65,28,4.102238975622843
65,29,3.7767982275615353
65,30,1.7844328222964627
65,31,1.604709170798074
65,32,2.1152879810714538
65,33,3.504562271000017
65,34,4.674841550690145
65,35,5.059123329994257
65,36,2.8409025453835284
65,37,0.14202200670025888
65,38,2.202769751594346
65,39,5.4017757116192975
66,1,60.323710401025025
66,2,44.18185582146974
66,3,25.786043440446832
66,4,10.33170616619866
66,5,1.641044446254444
66,6,0.7362253360188227
66,7,7.860649647822383
66,8,10.613254174993228
66,9,8.622785729357162
66,10,4.712376350661335
66,11,1.1547931367087756
66,12,0.5562548826304727
66,13,4.041695127117585
66,14,5.8885392228305165
66,15,5.367974403040156
66,16,3.698419251832984
66,17,1.3849312528561732
66,18,0.6617625242527154
66,19,2.3782047760858305
66,20,3.8342924670516325
66,21,3.8400865954642303
66,22,3.3557011526303313
66,23,1.874438093705507
66,24,0.3615390205540976
66,25,1.9580288589048394
66,26,3.462277720297081
66,27,4.062995017069216
66,28,4.275967270014522
66,29,3.0585673846693346
66,30,0.20678707896628623
66,31,1.7895708864900897
66,32,2.6844462917199543
66,33,4.226401349812715
66,34,5.128214015976839
66,35,4.287192061176992
66,36,0.8006743858321208
66,37,1.2514080594732526
66,38,3.7760952671697687
66,39,8.05765556448945
67,1,61.04551078667576
67,2,44.0400884211819
67,3,25.440792744252377
67,4,9.58796096211477
67,5,1.4002686252329077
67,6,0.35140482753171653
67,7,8.533493014011215
67,8,10.711649281607214
67,9,8.23842288542395
67,10,4.163688064617986
67,11,0.7702492259982598
67,12,0.34092656353178086
67,13,4.672364789906872
67,14,5.930490266234159
67,15,5.2133426164436685
67,16,3.1445529268850443
67,17,0.7219595609334135
67,18,0.5835204997216223
67,19,3.0221238410920037
67,20,3.999516381659376
67,21,3.806112740272102
67,22,2.9452665601557655
67,23,1.1980291921150794
67,24,0.343265925811167
67,25,2.722363514548668
67,26,3.8313591640284983
67,27,4.206781729566455
67,28,4.067723272356993
67,29,1.8471938310061624
67,30,1.644713592513705
67,31,2.1386072430929524
67,32,3.6139212275622405
67,33,4.840567488173786
67,34,5.046540786719925
67,35,2.923034543813529
67,36,0.35488425714142124
67,37,2.680086651204906
67,38,6.252396566945949
67,39,10.375420147469681
68,1,61.75923291793961
68,2,44.1958620936044
68,3,24.810126028430858
68,4,9.087144862017968
68,5,1.0484800642714802
68,6,1.2100271944303778
68,7,9.222456074277716
68,8,10.73876903764707
68,9,7.804795538864385
68,10,3.6206735218964674
68,11,0.4193229750322267
68,12,1.335785926278767
68,13,5.140748003617624
68,14,6.057469101501409
68,15,4.82150235620411
68,16,2.5342098285638563
68,17,0.45526633134289796
68,18,1.1949585145113524
68,19,3.492584848337227
68,20,4.077893635928788
68,21,3.706215139835866
68,22,2.5259837633691404
68,23,0.03290419797913202
68,24,1.3410252354752998
68,25,3.3279648800839716
68,26,4.090550846489624
68,27,4.403849741106573
68,28,3.467945126082025
68,29,0.24873044321041604
68,30,1.7907236753083993
68,31,2.7216946716750314
68,32,4.345021301668419
68,33,5.203442120896701
68,34,4.423369930526807
68,35,0.012510062278234813
68,36,1.5197696087017647
68,37,4.439274047734436
68,38,8.942717080937136
68,39,11.622688631994691
69,1,62.46481303085715
69,2,44.3339931893358
69,3,24.42858745131207
69,4,8.356597964519565
69,5,0.8525644384769357
69,6,2.179300875572803
69,7,9.77957300035236
69,8,10.696860597108234
69,9,7.3282475126668984
69,10,3.091411650078573
69,11,0.14657021097534795
69,12,2.304446528278593
69,13,5.6272055812290205
69,14,5.9176809559378185
69,15,4.538582205238942
69,16,2.1576114519501957
69,17,0.379737708072863
69,18,2.000794100730321
69,19,3.795118781478571
69,20,4.09505036405476
69,21,3.530608971340399
69,22,1.9628329615016469
69,23,0.5141399479535522
69,24,2.258264951359685
69,25,3.758521263879313
69,26,4.344689145433602
69,27,4.2741321223933255
69,28,2.3799229870035283
69,29,1.7545841676259641
69,30,2.1403516849863387
69,31,3.5391389674716365
69,32,4.958001676447838
69,33,5.1897555025071185
69,34,2.365813314439258
69,35,0.4499676247936293
69,36,2.87974508559482
69,37,7.085075039213477
69,38,11.092380875076344
69,39,11.042390699919734
70,1,63.16218901664245
70,2,44.45444978393046
70,3,24.030785998806756
70,4,7.873173662801335
70,5,0.608139422078132
70,6,3.1446210040211646
70,7,10.262248482762182
70,8,10.588150765453264
70,9,6.81544708195344
70,10,2.582633574934338
70,11,0.3125571559365383
70,12,3.2073366429071477
70,13,6.018079052209654
70,14,5.8867505011139905
70,15,4.020906700596569
70,16,1.4868510580554712
70,17,0.9667964190311267
70,18,2.721170052010944
70,19,3.9868984814856603
70,20,4.061421319059306
70,21,3.2647085026424882
70,22,1.254844203559344
70,23,0.4434528802306019
70,24,2.992340355765844
70,25,4.09266218998221
70,26,4.441742533304339
70,27,3.802994988076744
70,28,0.8293608860307344
70,29,1.7628877281826014
70,30,2.6151382911194574
70,31,4.31291188637519
70,32,5.401885485547044
70,33,4.543920252394663
70,34,0.01163532203862161
70,35,1.6192514725764298
70,36,5.103800952707086
70,37,9.751397254939747
70,38,11.958080187931955
70,39,7.918916625168302
71,1,63.85130016661505
71,2,44.557206231555625
71,3,23.617383479290353
71,4,7.403502827342418
71,5,0.45398245177803176
71,6,4.098158280764611
71,7,10.802086711266625
71,8,10.611326056425206
71,9,6.489123994963919
71,10,2.099093524459658
71,11,0.5596883580290068
71,12,4.014744277656277
71,13,6.3173685811047235
71,14,5.775354852316614
71,15,3.6613069154619104
71,16,1.0999545695872825
71,17,0.6301188396186106
71,18,3.382050858684007
71,19,4.253365787259224
71,20,3.974297388804601
71,21,2.8848877329220493
71,22,0.4336442208699367
71,23,1.4364009645649851
71,24,3.5491046212185005
71,25,4.373114095010013
71,26,4.588018739616341
71,27,3.2975935437593833
71,28,0.6360298165964409
71,29,2.073831137613549
71,30,3.40493538936267
71,31,4.983831089471266
71,32,5.507124487578327
71,33,3.0916452314687817
71,34,0.4323171659199794
71,35,2.9934535984859245
71,36,7.354681238009281
71,37,11.512664463989482
71,38,11.400090169574659
71,39,3.657474339099341
72,1,64.40484613336791
72,2,44.304235763979676
72,3,22.917607499055276
72,4,6.705359030292605
72,5,0.4310550497139438
72,6,5.027512131161899
72,7,11.164088417518427
72,8,10.384084162906719
72,9,5.936935591049696
72,10,1.643255404748615
72,11,0.6988152874568883
72,12,4.693014314203282
72,13,6.341627985791149
72,14,5.413691085925354
72,15,3.049821670477712
72,16,0.4741249394655256
72,17,1.2634880564780353
72,18,3.8268652115529456
72,19,4.2908681784268445
72,20,3.823345902392809
72,21,2.0650600601511755
72,22,0.6406100246889217
72,23,2.357979154510865
72,24,3.9814186289576945
72,25,4.5330214864324105
72,26,4.327251849166704
72,27,1.9760438852079645
72,28,1.7747852659104062
72,29,2.4726451261671407
72,30,4.216862977423364
72,31,5.4439541111096155
72,32,4.640145813271285
72,33,0.009511782708514716
72,34,1.6145539789347971
72,35,5.26534016110832
72,36,10.079736094534548
72,37,12.362228717368337
72,38,8.109981869021563
72,39,3.9093118264109084
73,1,65.0824305858613
73,2,44.376260311303234
73,3,22.475290457030347
73,4,6.261742450641112
73,5,0.3508135184737995
73,6,5.92135796523004
73,7,11.452164641056752
73,8,10.097450796823422
73,9,5.369780333869578
73,10,1.2154752709783878
73,11,0.2847426612296218
73,12,5.254051135422973
73,13,6.471237162818095
73,14,5.169413111122971
73,15,2.6577971033498606
73,16,0.40127656261274325
73,17,2.0674184299151754
73,18,4.108646384757201
73,19,4.281059109671826
73,20,3.5920923710519013
73,21,1.325916220364018
73,22,0.2840553077333716
73,23,3.100788357676013
73,24,4.306973734089961
73,25,4.7346166752011065
73,26,3.671848496515082
73,27,0.27283572192321515
73,28,1.9564223191067391
73,29,3.2047848621936694
73,30,4.934527674851299
73,31,5.553515969717566
73,32,3.180475290736563
73,33,0.29178565509099386
73,34,3.022120507397446
73,35,7.55838386769727
73,36,12.027468598827424
73,37,11.088575541141731
73,38,2.0245625491004517
73,39,12.303336624287653
74,1,65.75170226511364
74,2,44.430906382229644
74,3,22.02076947284847
74,4,5.599080339286932
74,5,0.5680535650697642
74,6,6.803719773823882
74,7,11.668541966129261
74,8,9.755019564718836
74,9,4.7946437221364135
74,10,0.8150006716032685
74,11,1.2774433312369098
74,12,5.792372297959172
74,13,6.523178274911441
74,14,4.666816896918039
74,15,1.970996602691038
74,16,0.7450217715601752
74,17,2.795939648410087
74,18,4.271312192748606
74,19,4.2268253957972775
74,20,3.256062970845594
74,21,0.46384261185013287
74,22,1.2908912812064308
74,23,3.6752587482748815
74,24,4.518352798565505
74,25,4.635460353517161
74,26,3.013030922476432
74,27,1.8659167691461498
74,28,2.2918764717269795
74,29,4.055983405234606
74,30,5.517250974013528
74,31,5.107260249163598
74,32,0.8974699459760771
74,33,1.4028903568773217
74,34,5.341937179359153
74,35,10.332353889495426
74,36,12.709563014533257
74,37,7.052421073723334
74,38,6.1087237189551455
74,39,20.05540033961934
75,1,66.41260545145064
75,2,44.46815602013795
75,3,21.277499772973464
75,4,5.185357784471254
75,5,0.5500779572333023
75,6,7.623969694132942
75,7,12.009740265784329
75,8,9.360620268266652
75,9,4.218722467292736
75,10,0.44362048099545603
75,11,2.2565548289539166
75,12,6.246027132368425
75,13,6.301966962110875
75,14,4.3251271589499645
75,15,1.562398023758874
75,16,0.6966378683908339
75,17,3.466836735638111
75,18,4.35556898289758
75,19,4.116028645414101
75,20,2.786244344657696
75,21,0.44904059706856714
75,22,2.223224467467599
75,23,4.118006279416754
75,24,4.737559389051871
75,25,4.553954169970879
75,26,1.489316142421096
75,27,1.8651645591686226
75,28,2.9034927770210324
75,29,4.817399188382634
75,30,5.857068812489921
75,31,3.8762240925117375
75,32,0.017164591080302216
75,33,2.9433357307868526
75,34,7.687712302833905
75,35,12.142440665785285
75,36,11.386054662516493
75,37,2.066277392393335
75,38,14.678440358511773
75,39,26.14314168105751
76,1,67.06508682341597
76,2,44.4879993746926
76,3,20.79991976002856
76,4,4.793048876688424
76,5,0.8088528172903793
76,6,8.438312850934722
76,7,12.110446886792683
76,8,9.134411740361926
76,9,3.649132466828725
76,10,0.15135549893489753
76,11,3.1832965896535654
76,12,6.610057958019603
76,13,6.212095913530639
76,14,3.9503944404932945
76,15,0.8218045013184572
76,16,0.959381242762845
76,17,3.924433373778914
76,18,4.543660367348611
76,19,3.9280520876995944
76,20,2.1611973669505424
76,21,0.2009505979440256
76,22,3.0160977384699024
76,23,4.451184745583856
76,24,4.925734480919054
76,25,3.841678464193812
76,26,0.2610221233489014
76,27,2.119819760099009
76,28,3.650527094948526
76,29,5.439283003081329
76,30,5.760700637173873
76,31,1.798901588229846
76,32,1.0820463200084731
76,33,4.857050398610934
76,34,10.043426949407301
76,35,12.998737786521254
76,36,8.54819827809101
76,37,6.2727009191564225
76,38,20.596508960207675
76,39,29.689621334913824
77,1,67.70909524749614
77,2,44.131268886043145
77,3,20.313906327062583
77,4,4.187930594156828
77,5,0.7964304293904725
77,6,9.169602818943705
77,7,12.144608966707427
77,8,8.66102613188852
77,9,3.0924773116032043
77,10,0.3431762980485864
77,11,4.030389107738092
77,12,6.69105110042603
77,13,6.051163550596602
77,14,3.301086583316671
77,15,0.5122904777482908
77,16,1.7456174098799764
77,17,4.196212044254256
77,18,4.521064017242253
77,19,3.6378954822994345
77,20,1.381475122211146
77,21,0.8271733737475166
77,22,3.6703490204289544
77,23,4.72347666812972
77,24,4.796293483685041
77,25,3.1339599837035443
77,26,1.9597161222758679
77,27,2.4830767976104298
77,28,4.496193879253969
77,29,5.860344341053011
77,30,4.993931035308826
77,31,0.39923979255660313
77,32,2.4986891205171275
77,33,7.167480548528076
77,34,12.335647333346959
77,35,12.34542718246561
77,36,2.147347929287889
77,37,15.0671867158368
77,38,26.835520495166705
77,39,29.61095402256895
78,1,68.34458155941198
78,2,44.12039234427429
78,3,19.535738420968123
78,4,3.8310856163007294
78,5,1.0315143458480378
78,6,9.83605106902769
78,7,12.3295273592305
78,8,8.15028918025629
78,9,2.5544112856577605
78,10,0.6188615770290298
78,11,4.77485157647353
78,12,6.881957735552778
78,13,5.6193251134625655
78,14,2.8882291634143016
78,15,0.4297533141712364
78,16,2.516073284329881
78,17,4.550490573374518
78,18,4.460769874211838
78,19,3.217975806075586
78,20,0.4795416245907198
78,21,1.8126481289126062
78,22,4.158624434347811
78,23,4.838266496982808
78,24,4.699131051912012
78,25,1.5452102030667234
78,26,1.9528698222137102
78,27,3.1501584515956687
78,28,5.224322864747226
78,29,5.932099826279483
78,30,3.387426273408117
78,31,0.6274731074321842
78,32,4.285706776204709
78,33,10.114204410661902
78,34,13.36370332572573
78,35,8.801078754250284
78,36,6.413251828801792
78,37,21.14248031882647
78,38,30.4688243542456
78,39,25.144871422669397
79,1,68.97149833747415
79,2,44.09251844681276
79,3,19.032988158397025
79,4,3.2820110167865195
79,5,0.9409664869717567
79,6,10.536891182688134
79,7,12.251996142612215
79,8,7.606928080280479
79,9,2.039431173230877
79,10,0.7604173565695582
79,11,5.407506208152832
79,12,6.999025917583527
79,13,5.339662629060907
79,14,2.148324210748605
79,15,0.7939234085028666
79,16,3.2576405978385203
79,17,4.639232305874977
79,18,4.34684361058277
79,19,2.6434039482499756
79,20,0.44739030276451786
79,21,2.6961656676725276
79,22,4.531711335851046
79,23,4.998279690558789
79,24,3.9537371341594536
79,25,0.27755190024272025
79,26,2.2357273577701626
79,27,4.038466182908863
79,28,5.788552841131317
79,29,5.426101175143447
79,30,0.9519632815849519
79,31,1.8093586710902336
79,32,6.536378690362223
79,33,12.171814105818001
79,34,12.598654132295945
79,35,4.0901932801883625
79,36,13.303657878917997
79,37,27.55159243299142
79,38,30.38805077388814
79,39,16.976853562133503
80,1,69.58979966848936
80,2,44.047652660035915
80,3,18.525765830078385
80,4,2.9611216673203273
80,5,0.389012505732925
80,6,11.09773764991521
80,7,12.112927518923485
80,8,7.035944372343316
80,9,1.5512264118986998
80,10,0.05266701464683976
80,11,5.982836090051933
80,12,7.044776884305925
80,13,5.010343049326121
80,14,1.7119720293519016
80,15,0.7430910065550975
80,16,3.8331233897548067
80,17,4.669953770270169
80,18,4.151763480430958
80,19,1.9027190871616142
80,20,0.03320082756278353
80,21,3.435605956221462
80,22,4.827665705771967
80,23,5.091527973940629
80,24,3.2374787029793453
80,25,2.0269199932764828
80,26,2.6142871490798427
80,27,4.8664129388944275
80,28,6.100874767688552
80,29,4.132704475309087
80,30,0.018171854318914882
80,31,3.2957895558829904
80,32,9.016626031271361
80,33,13.52654175856965
80,34,10.257264148069869
80,35,4.290936851096031
80,36,21.688441753545195
80,37,31.293063297565002
80,38,25.795354296435672
80,39,7.754410606386339
81,1,70.19944090669432
81,2,43.98581109311807
81,3,18.01476345141377
81,4,2.666936459004461
81,5,0.8932979676272161
81,6,11.712694531636934
81,7,12.14028835005298
81,8,6.697917251059479
81,9,1.37530695068439
81,10,0.9961833883283475
81,11,6.4946273805141885
81,12,7.020760024434274
81,13,4.641841484212378
81,14,1.2733306424235593
81,15,0.976346845642535
81,16,4.324908921384512
81,17,4.8194785059689345
81,18,4.022261770350916
81,19,1.4574874670623856
81,20,1.0117367784870268
81,21,4.024347941236972
81,22,5.077075473961912
81,23,5.04990687463275
81,24,2.210081360892598
81,25,2.0142774655023814
81,26,3.287751137694652
81,27,5.477684191778863
81,28,6.25446393945187
81,29,2.75595937439083
81,30,1.0886479531899802
81,31,5.279526981689589
81,32,11.390638659054432
81,33,13.767435121348143
81,34,6.013406347589889
81,35,11.358331754805514
81,36,26.899246833311544
81,37,31.643915645355815
81,38,19.857945519678207
81,39,2.4230109811861587
82,1,70.59095391099002
82,2,43.53276091262972
82,3,17.204737223106754
82,4,2.193708403639107
82,5,1.8368572694336116
82,6,12.163732649880135
82,7,11.896580263070216
82,8,6.104125528228241
82,9,0.9391751990007755
82,10,1.98574216364932
82,11,6.736702209740994
82,12,6.714841939194628
82,13,3.9847672314846534
82,14,0.5295970136978099
82,15,1.7471005645510367
82,16,4.580070440808679
82,17,4.765176855091607
82,18,3.648794660705505
82,19,0.5079856819197843
82,20,1.9894242502069552
82,21,4.482446686172249
82,22,5.13001904461127
82,23,4.412209916412213
82,24,0.323565616168068
82,25,2.2606285228135476
82,26,4.194164553413806
82,27,6.055277773008395
82,28,5.680162987898861
82,29,0.006406495290004699
82,30,2.3582497962871862
82,31,8.274785595028685
82,32,13.461547407948004
82,33,11.567387783938514
82,34,2.1867152638530705
82,35,20.282339256476458
82,36,31.519142324144592
82,37,28.12554288354341
82,38,10.282890078880948
82,39,0.0
83,1,71.18862257956663
83,2,43.44044566701029
83,3,16.686688162707135
83,4,1.935252080721785
83,5,2.806235711384641
83,6,12.54116268801155
83,7,11.597710148858067
83,8,5.498791683619466
83,9,0.5339663727507862
83,10,2.9431950673649965
83,11,7.062732939781725
83,12,6.563984294840097
83,13,3.561466394869324
83,14,0.2385490504361023
83,15,2.5623349586476856
83,16,4.710683078414931
83,17,4.672861935111193
83,18,3.1239037813396955
83,19,0.4841083443420082
83,20,2.8691267401426757
83,21,4.8228688331544625
83,22,5.241146215295295
83,23,3.801805626297785
83,24,1.4245831094128647
83,25,2.6540591856579034
83,26,5.035524368206463
83,27,6.358987171292398
83,28,4.282028873580781
83,29,0.2606170174167275
83,30,4.034220469612244
83,31,10.769574450104663
83,32,14.14322370821954
83,33,7.87718146490819
83,34,9.24426968375881
83,35,26.03374314232547
83,36,32.52817519474017
83,37,20.30290624828532
83,38,2.475985231301559
83,39,0.0
84,1,71.77763967285863
84,2,43.33169221605209
84,3,16.16864057760102
84,4,1.5437493113404344
84,5,3.7706760213071817
84,6,13.03073318260563
84,7,11.24624353286827
84,8,4.887918103543605
84,9,0.22600010042956598
84,10,3.843111280412632
84,11,7.311136238037644
84,12,6.351000242638655
84,13,3.123652716836933
84,14,0.8539749085691142
84,15,3.2776669997796724
84,16,4.971609726793783
84,17,4.5134804782640465
84,18,2.4262325717988027
84,19,0.21992387273158087
84,20,3.6129579804722596
84,21,5.082388837020741
84,22,5.255593692579186
84,23,2.8767111710869315
84,24,2.079783013263718
84,25,3.306423625683699
84,26,5.654359909918984
84,27,6.218303125504079
84,28,1.9927657066096849
84,29,1.4048543407105747
84,30,6.233411446696607
84,31,12.896501109793128
84,32,13.417457853627262
84,33,2.3292305634691317
84,34,18.652055619665227
84,35,31.523910952963803
84,36,30.264356870715567
84,37,10.484177809406244
84,38,0.0
84,39,0.0
85,1,72.35796417751035
85,2,43.20654216357465
85,3,15.346257812089409
85,4,1.3170480047363746
85,5,4.725520487535675
85,6,13.298502695040948
85,7,11.090346525063389
85,8,4.277939043326022
85,9,0.4152151226989673
85,10,4.663802543581529
85,11,7.486852596877462
85,12,6.081232800403324
85,13,2.3317992114833928
85,14,1.1628930893340765
85,15,3.9405356629795882
85,16,4.977184731353173
85,17,4.423857317510997
85,18,1.5574419920642733
85,19,0.8096118034028841
85,20,4.2134862573425025
85,21,5.284685262756433
85,22,5.101622791929383
85,23,1.0067814166569669
85,24,2.230179161894423
85,25,4.09120887181108
85,26,6.219914421899581
85,27,5.880654603104389
85,28,0.65773544054775
85,29,2.819098024094746
85,30,8.780430106819061
85,31,14.282673344389838
85,32,10.88832844269125
85,33,6.967909808335946
85,34,24.936882483683068
85,35,33.47519159073323
85,36,23.185296227631216
85,37,4.121353586533955
85,38,0.0
85,39,0.0
86,1,72.92955717164953
86,2,43.06505055936886
86,3,14.82729213823584
86,4,1.1175213881982806
86,5,5.658703088640468
86,6,13.698862766310931
86,7,10.655097236086977
86,8,3.9745860031384055
86,9,0.7218058222689407
86,10,5.388070364922665
86,11,7.5941326954301545
86,12,5.761603161704475
86,13,1.8647664551976284
86,14,0.7400124958333407
86,15,4.400705868610128
86,16,5.120917645965815
86,17,4.095608625908795
86,18,1.0520128976308634
86,19,1.8117826418456744
86,20,4.686392862481593
86,21,5.4395959491067
86,22,4.704421322233241
86,23,0.7867805462909381
86,24,2.5811388782173807
86,25,4.990714397531558
86,26,6.636417489321428
86,27,4.437152013100214
86,28,0.30479789327018736
86,29,4.7246126219185065
86,30,11.336793226083525
86,31,14.524503055658133
86,32,6.391610503285264
86,33,14.460960903234717
86,34,31.28355487486765
86,35,32.20579954263835
86,36,15.944779294620922
